state,yr,qtr,index_nsa,index_sa,date
MT,2023,3,688.03,683.65,7/1/2023
MT,2023,4,689.3,690.2,10/1/2023
MT,2024,1,695.08,699.97,1/1/2024
MT,2024,2,722.77,705.72,4/1/2024
MT,2024,3,727.72,723.35,7/1/2024
NC,1991,1,100,100,1/1/1991
NC,1991,2,100.34,100,4/1/1991
NC,1991,3,100.19,99.75,7/1/1991
NC,1991,4,101.56,100.94,10/1/1991
NC,1992,1,101.93,101.92,1/1/1992
NC,1992,2,102.27,101.93,4/1/1992
NC,1992,3,103.8,103.33,7/1/1992
NC,1992,4,104.72,104.12,10/1/1992
NC,1993,1,104.1,104.08,1/1/1993
NC,1993,2,105.89,105.54,4/1/1993
NC,1993,3,107.02,106.48,7/1/1993
NC,1993,4,108.34,107.77,10/1/1993
NC,1994,1,109.35,109.33,1/1/1994
NC,1994,2,111.37,110.99,4/1/1994
NC,1994,3,113.3,112.68,7/1/1994
NC,1994,4,114.67,114.16,10/1/1994
NC,1995,1,115.38,115.34,1/1/1995
NC,1995,2,116.72,116.28,4/1/1995
NC,1995,3,118.3,117.6,7/1/1995
NC,1995,4,119.33,118.9,10/1/1995
NC,1996,1,120.73,120.68,1/1/1996
NC,1996,2,122.17,121.64,4/1/1996
NC,1996,3,124.14,123.4,7/1/1996
NC,1996,4,124.49,124.11,10/1/1996
NC,1997,1,125.59,125.54,1/1/1997
NC,1997,2,127.8,127.2,4/1/1997
NC,1997,3,128.54,127.76,7/1/1997
NC,1997,4,129.71,129.38,10/1/1997
NC,1998,1,130.5,130.45,1/1/1998
NC,1998,2,132.34,131.65,4/1/1998
NC,1998,3,133.99,133.17,7/1/1998
NC,1998,4,134.91,134.64,10/1/1998
NC,1999,1,136.08,136.01,1/1/1999
NC,1999,2,138.34,137.6,4/1/1999
NC,1999,3,139.55,138.67,7/1/1999
NC,1999,4,140.63,140.44,10/1/1999
NC,2000,1,141.09,140.96,1/1/2000
NC,2000,2,143.49,142.71,4/1/2000
NC,2000,3,145.36,144.44,7/1/2000
NC,2000,4,145.61,145.48,10/1/2000
NC,2001,1,147.12,146.92,1/1/2001
NC,2001,2,148.71,147.93,4/1/2001
NC,2001,3,149.64,148.67,7/1/2001
NC,2001,4,149.2,149.14,10/1/2001
NC,2002,1,151.01,150.73,1/1/2002
NC,2002,2,152.38,151.6,4/1/2002
NC,2002,3,154,153.01,7/1/2002
NC,2002,4,154.47,154.42,10/1/2002
NC,2003,1,156.05,155.7,1/1/2003
NC,2003,2,157.38,156.59,4/1/2003
NC,2003,3,158.7,157.72,7/1/2003
NC,2003,4,159.19,159.1,10/1/2003
NC,2004,1,160.99,160.64,1/1/2004
NC,2004,2,165.11,164.28,4/1/2004
NC,2004,3,166.2,165.21,7/1/2004
NC,2004,4,168.61,168.45,10/1/2004
NC,2005,1,171.91,171.68,1/1/2005
NC,2005,2,175.26,174.22,4/1/2005
NC,2005,3,178.83,177.79,7/1/2005
NC,2005,4,181.87,181.71,10/1/2005
NC,2006,1,185.53,185.46,1/1/2006
NC,2006,2,189.1,187.77,4/1/2006
NC,2006,3,192.19,191.03,7/1/2006
NC,2006,4,195.56,195.42,10/1/2006
NC,2007,1,197.08,197.32,1/1/2007
NC,2007,2,199.94,198.19,4/1/2007
NC,2007,3,201.19,199.97,7/1/2007
NC,2007,4,198.94,198.74,10/1/2007
NC,2008,1,197.82,198.52,1/1/2008
NC,2008,2,201.34,199.26,4/1/2008
NC,2008,3,196.79,195.52,7/1/2008
NC,2008,4,191.25,190.9,10/1/2008
NC,2009,1,194.63,195.93,1/1/2009
NC,2009,2,194.12,191.77,4/1/2009
NC,2009,3,191.3,189.95,7/1/2009
NC,2009,4,187.1,186.69,10/1/2009
NC,2010,1,182.23,183.87,1/1/2010
NC,2010,2,184.79,182.42,4/1/2010
NC,2010,3,180.27,178.76,7/1/2010
NC,2010,4,180.05,179.67,10/1/2010
NC,2011,1,170.69,172.53,1/1/2011
NC,2011,2,174.38,172,4/1/2011
NC,2011,3,173.91,172.25,7/1/2011
NC,2011,4,174.05,173.85,10/1/2011
NC,2012,1,169.85,171.73,1/1/2012
NC,2012,2,174.72,172.33,4/1/2012
NC,2012,3,174.99,173.1,7/1/2012
NC,2012,4,172.96,173.04,10/1/2012
NC,2013,1,176.71,178.59,1/1/2013
NC,2013,2,180.47,177.96,4/1/2013
NC,2013,3,182.83,180.72,7/1/2013
NC,2013,4,181,181.48,10/1/2013
NC,2014,1,180.82,182.39,1/1/2014
NC,2014,2,187.76,185.26,4/1/2014
NC,2014,3,187.35,185.13,7/1/2014
NC,2014,4,185.89,186.64,10/1/2014
NC,2015,1,189.35,190.65,1/1/2015
NC,2015,2,195.38,192.84,4/1/2015
NC,2015,3,198.5,196.27,7/1/2015
NC,2015,4,197.78,198.69,10/1/2015
NC,2016,1,199.87,200.89,1/1/2016
NC,2016,2,206.17,203.62,4/1/2016
NC,2016,3,209.51,207.4,7/1/2016
NC,2016,4,209.95,210.79,10/1/2016
NC,2017,1,210.89,211.69,1/1/2017
NC,2017,2,220.52,217.95,4/1/2017
NC,2017,3,222.54,220.58,7/1/2017
NC,2017,4,223.86,224.57,10/1/2017
NC,2018,1,228.27,228.85,1/1/2018
NC,2018,2,234.88,232.34,4/1/2018
NC,2018,3,237.71,235.8,7/1/2018
NC,2018,4,238.15,238.83,10/1/2018
NC,2019,1,241.99,242.44,1/1/2019
NC,2019,2,249.24,246.55,4/1/2019
NC,2019,3,251.32,249.44,7/1/2019
NC,2019,4,254.18,254.97,10/1/2019
NC,2020,1,259.91,260.28,1/1/2020
NC,2020,2,264.9,261.95,4/1/2020
NC,2020,3,273.32,271.22,7/1/2020
NC,2020,4,284.7,285.89,10/1/2020
NC,2021,1,296.31,296.73,1/1/2021
NC,2021,2,316.22,312.39,4/1/2021
NC,2021,3,333.92,331.32,7/1/2021
NC,2021,4,344.72,346.46,10/1/2021
NC,2022,1,365.72,366.43,1/1/2022
NC,2022,2,392.02,386.87,4/1/2022
NC,2022,3,389.86,386.59,7/1/2022
NC,2022,4,390.1,392.54,10/1/2022
NC,2023,1,398.71,399.69,1/1/2023
NC,2023,2,411.39,405.45,4/1/2023
NC,2023,3,419.8,416.26,7/1/2023
NC,2023,4,417.49,420.4,10/1/2023
NC,2024,1,423.06,424.26,1/1/2024
NC,2024,2,437.11,430.48,4/1/2024
NC,2024,3,433.52,429.8,7/1/2024
ND,1991,1,100,100,1/1/1991
ND,1991,2,100.97,100.17,4/1/1991
ND,1991,3,99.8,99.79,7/1/1991
ND,1991,4,100.84,100.86,10/1/1991
ND,1992,1,102.53,102.52,1/1/1992
ND,1992,2,104.26,103.47,4/1/1992
ND,1992,3,103.88,103.82,7/1/1992
ND,1992,4,105.82,105.85,10/1/1992
ND,1993,1,107.18,107.2,1/1/1993
ND,1993,2,110.47,109.73,4/1/1993
ND,1993,3,112.85,112.6,7/1/1993
ND,1993,4,114.09,114.14,10/1/1993
ND,1994,1,115.43,115.5,1/1/1994
ND,1994,2,117.71,117.12,4/1/1994
ND,1994,3,119.07,118.48,7/1/1994
ND,1994,4,119.81,119.91,10/1/1994
ND,1995,1,121.91,122.12,1/1/1995
ND,1995,2,122.91,122.47,4/1/1995
ND,1995,3,121,120.05,7/1/1995
ND,1995,4,123.67,123.8,10/1/1995
ND,1996,1,122.85,123.22,1/1/1996
ND,1996,2,124.7,124.39,4/1/1996
ND,1996,3,127.2,125.9,7/1/1996
ND,1996,4,126.2,126.38,10/1/1996
ND,1997,1,126.84,127.33,1/1/1997
ND,1997,2,127.35,127.09,4/1/1997
ND,1997,3,131.4,129.89,7/1/1997
ND,1997,4,128.93,129.17,10/1/1997
ND,1998,1,128.3,128.81,1/1/1998
ND,1998,2,132.13,131.9,4/1/1998
ND,1998,3,135.26,133.69,7/1/1998
ND,1998,4,135.86,136.1,10/1/1998
ND,1999,1,135.09,135.63,1/1/1999
ND,1999,2,136.23,135.91,4/1/1999
ND,1999,3,137.75,136.34,7/1/1999
ND,1999,4,135.82,135.94,10/1/1999
ND,2000,1,138.6,139.12,1/1/2000
ND,2000,2,139.8,139.41,4/1/2000
ND,2000,3,141.44,140.25,7/1/2000
ND,2000,4,138.14,138.07,10/1/2000
ND,2001,1,142.61,143.15,1/1/2001
ND,2001,2,143.1,142.64,4/1/2001
ND,2001,3,143.41,142.38,7/1/2001
ND,2001,4,147.18,146.97,10/1/2001
ND,2002,1,146.64,147.24,1/1/2002
ND,2002,2,150.38,149.87,4/1/2002
ND,2002,3,153.44,152.4,7/1/2002
ND,2002,4,156.64,156.28,10/1/2002
ND,2003,1,157.24,158.08,1/1/2003
ND,2003,2,160.16,159.52,4/1/2003
ND,2003,3,163.1,161.94,7/1/2003
ND,2003,4,164.4,164.02,10/1/2003
ND,2004,1,165.38,166.46,1/1/2004
ND,2004,2,170.91,170.11,4/1/2004
ND,2004,3,175.37,173.93,7/1/2004
ND,2004,4,176.36,176.19,10/1/2004
ND,2005,1,178.72,179.98,1/1/2005
ND,2005,2,184.37,183.36,4/1/2005
ND,2005,3,187.91,186.12,7/1/2005
ND,2005,4,190.89,191.07,10/1/2005
ND,2006,1,188.71,190.08,1/1/2006
ND,2006,2,198.43,197.07,4/1/2006
ND,2006,3,199.64,197.7,7/1/2006
ND,2006,4,199.84,200.28,10/1/2006
ND,2007,1,201.56,203.01,1/1/2007
ND,2007,2,206.17,204.48,4/1/2007
ND,2007,3,208.8,206.98,7/1/2007
ND,2007,4,206.03,206.53,10/1/2007
ND,2008,1,207.56,208.99,1/1/2008
ND,2008,2,212.17,210.28,4/1/2008
ND,2008,3,212.86,211.28,7/1/2008
ND,2008,4,210.26,210.69,10/1/2008
ND,2009,1,208.23,209.52,1/1/2009
ND,2009,2,215.81,213.9,4/1/2009
ND,2009,3,215.32,214.02,7/1/2009
ND,2009,4,215.21,215.35,10/1/2009
ND,2010,1,220.67,221.99,1/1/2010
ND,2010,2,217.68,215.9,4/1/2010
ND,2010,3,216.37,215.19,7/1/2010
ND,2010,4,222.36,222.29,10/1/2010
ND,2011,1,220.72,221.85,1/1/2011
ND,2011,2,225.88,224.46,4/1/2011
ND,2011,3,229.15,227.83,7/1/2011
ND,2011,4,231.51,231.23,10/1/2011
ND,2012,1,234.71,235.75,1/1/2012
ND,2012,2,243.09,242.16,4/1/2012
ND,2012,3,248.21,246.39,7/1/2012
ND,2012,4,253.14,252.85,10/1/2012
ND,2013,1,254.69,255.66,1/1/2013
ND,2013,2,261.09,260.61,4/1/2013
ND,2013,3,269.51,267.09,7/1/2013
ND,2013,4,267.99,267.69,10/1/2013
ND,2014,1,274.17,275.35,1/1/2014
ND,2014,2,277.59,277.28,4/1/2014
ND,2014,3,287.98,284.91,7/1/2014
ND,2014,4,290.04,290,10/1/2014
ND,2015,1,292.97,294.39,1/1/2015
ND,2015,2,294.01,293.5,4/1/2015
ND,2015,3,298.78,295.37,7/1/2015
ND,2015,4,297.28,297.54,10/1/2015
ND,2016,1,296.94,298.61,1/1/2016
ND,2016,2,301.06,300.05,4/1/2016
ND,2016,3,304.12,300.58,7/1/2016
ND,2016,4,301.86,302.51,10/1/2016
ND,2017,1,298.05,299.95,1/1/2017
ND,2017,2,305.54,303.89,4/1/2017
ND,2017,3,309.23,305.76,7/1/2017
ND,2017,4,301.85,302.68,10/1/2017
ND,2018,1,303.38,305.61,1/1/2018
ND,2018,2,309.21,307.08,4/1/2018
ND,2018,3,310.07,306.59,7/1/2018
ND,2018,4,308.69,309.68,10/1/2018
ND,2019,1,313.91,316.43,1/1/2019
ND,2019,2,321.77,319.31,4/1/2019
ND,2019,3,320.73,317.07,7/1/2019
ND,2019,4,315.47,316.45,10/1/2019
ND,2020,1,318.18,320.99,1/1/2020
ND,2020,2,324.22,321.66,4/1/2020
ND,2020,3,333.29,329.43,7/1/2020
ND,2020,4,337.06,337.9,10/1/2020
ND,2021,1,340.01,343.34,1/1/2021
ND,2021,2,354.2,351.36,4/1/2021
ND,2021,3,367.61,363.36,7/1/2021
ND,2021,4,372.58,373.14,10/1/2021
ND,2022,1,376.94,381.09,1/1/2022
ND,2022,2,392.01,388.77,4/1/2022
ND,2022,3,398.02,393.4,7/1/2022
ND,2022,4,394.59,394.92,10/1/2022
ND,2023,1,394.14,398.85,1/1/2023
ND,2023,2,407.47,403.9,4/1/2023
ND,2023,3,409.51,404.83,7/1/2023
ND,2023,4,413.76,414.01,10/1/2023
ND,2024,1,409.15,414.22,1/1/2024
ND,2024,2,422.73,418.79,4/1/2024
ND,2024,3,427.31,422.56,7/1/2024
NE,1991,1,100,100,1/1/1991
NE,1991,2,101.8,101.2,4/1/1991
NE,1991,3,102.23,101.62,7/1/1991
NE,1991,4,102.18,101.88,10/1/1991
NE,1992,1,106.02,106.04,1/1/1992
NE,1992,2,107.19,106.56,4/1/1992
NE,1992,3,109.04,108.34,7/1/1992
NE,1992,4,110.65,110.36,10/1/1992
NE,1993,1,112.09,112.14,1/1/1993
NE,1993,2,114.7,114.02,4/1/1993
NE,1993,3,116.84,116.01,7/1/1993
NE,1993,4,120.08,119.83,10/1/1993
NE,1994,1,120.02,120.12,1/1/1994
NE,1994,2,121.56,120.78,4/1/1994
NE,1994,3,123.99,123.07,7/1/1994
NE,1994,4,123.76,123.56,10/1/1994
NE,1995,1,125.39,125.51,1/1/1995
NE,1995,2,128.52,127.67,4/1/1995
NE,1995,3,129.86,128.84,7/1/1995
NE,1995,4,130.48,130.35,10/1/1995
NE,1996,1,131.41,131.55,1/1/1996
NE,1996,2,134.84,133.9,4/1/1996
NE,1996,3,136.68,135.59,7/1/1996
NE,1996,4,136.61,136.54,10/1/1996
NE,1997,1,138.53,138.64,1/1/1997
NE,1997,2,141.67,140.68,4/1/1997
NE,1997,3,142.78,141.62,7/1/1997
NE,1997,4,144.16,144.14,10/1/1997
NE,1998,1,146.78,146.89,1/1/1998
NE,1998,2,147.52,146.48,4/1/1998
NE,1998,3,148.62,147.4,7/1/1998
NE,1998,4,153.47,153.48,10/1/1998
NE,1999,1,153.67,153.77,1/1/1999
NE,1999,2,155.9,154.84,4/1/1999
NE,1999,3,157.55,156.16,7/1/1999
NE,1999,4,156.46,156.5,10/1/1999
NE,2000,1,157.82,157.96,1/1/2000
NE,2000,2,160.71,159.65,4/1/2000
NE,2000,3,162.15,160.61,7/1/2000
NE,2000,4,161.66,161.75,10/1/2000
NE,2001,1,162.19,162.4,1/1/2001
NE,2001,2,165.41,164.34,4/1/2001
NE,2001,3,167.14,165.4,7/1/2001
NE,2001,4,166.05,166.18,10/1/2001
NE,2002,1,167.96,168.28,1/1/2002
NE,2002,2,170.62,169.52,4/1/2002
NE,2002,3,172.97,171.01,7/1/2002
NE,2002,4,173.06,173.22,10/1/2002
NE,2003,1,174.7,175.19,1/1/2003
NE,2003,2,177.6,176.42,4/1/2003
NE,2003,3,180.09,177.9,7/1/2003
NE,2003,4,179.47,179.65,10/1/2003
NE,2004,1,181.29,182.03,1/1/2004
NE,2004,2,183.24,181.92,4/1/2004
NE,2004,3,188.77,186.32,7/1/2004
NE,2004,4,187.77,187.98,10/1/2004
NE,2005,1,188.64,189.73,1/1/2005
NE,2005,2,190.66,189.06,4/1/2005
NE,2005,3,194.32,191.69,7/1/2005
NE,2005,4,192.88,193.09,10/1/2005
NE,2006,1,192.43,193.93,1/1/2006
NE,2006,2,197.91,195.9,4/1/2006
NE,2006,3,199.11,196.4,7/1/2006
NE,2006,4,196.26,196.43,10/1/2006
NE,2007,1,196.02,197.96,1/1/2007
NE,2007,2,201.07,198.63,4/1/2007
NE,2007,3,200.13,197.47,7/1/2007
NE,2007,4,195.77,195.96,10/1/2007
NE,2008,1,191.79,193.9,1/1/2008
NE,2008,2,194.3,191.67,4/1/2008
NE,2008,3,193.51,191.04,7/1/2008
NE,2008,4,190.59,190.81,10/1/2008
NE,2009,1,187.35,189.41,1/1/2009
NE,2009,2,194.57,191.8,4/1/2009
NE,2009,3,194.68,192.38,7/1/2009
NE,2009,4,193,193.23,10/1/2009
NE,2010,1,187.94,189.79,1/1/2010
NE,2010,2,195.47,192.75,4/1/2010
NE,2010,3,192.48,190.43,7/1/2010
NE,2010,4,186.73,186.87,10/1/2010
NE,2011,1,186.78,188.38,1/1/2011
NE,2011,2,189.53,187.02,4/1/2011
NE,2011,3,190.93,189.08,7/1/2011
NE,2011,4,189.61,189.72,10/1/2011
NE,2012,1,189.92,191.21,1/1/2012
NE,2012,2,195.57,193.24,4/1/2012
NE,2012,3,195.76,193.9,7/1/2012
NE,2012,4,198.54,198.63,10/1/2012
NE,2013,1,199.63,200.79,1/1/2013
NE,2013,2,203.2,200.98,4/1/2013
NE,2013,3,204.49,202.47,7/1/2013
NE,2013,4,205.34,205.51,10/1/2013
NE,2014,1,204.91,205.99,1/1/2014
NE,2014,2,210.59,208.4,4/1/2014
NE,2014,3,212.75,210.49,7/1/2014
NE,2014,4,212.26,212.55,10/1/2014
NE,2015,1,215.09,216.28,1/1/2015
NE,2015,2,219.88,217.56,4/1/2015
NE,2015,3,223.89,221.32,7/1/2015
NE,2015,4,221.97,222.5,10/1/2015
NE,2016,1,220.8,222.03,1/1/2016
NE,2016,2,230.02,227.56,4/1/2016
NE,2016,3,233.29,230.37,7/1/2016
NE,2016,4,230.78,231.55,10/1/2016
NE,2017,1,235.26,236.63,1/1/2017
NE,2017,2,243.96,241.28,4/1/2017
NE,2017,3,246.67,243.43,7/1/2017
NE,2017,4,248.6,249.59,10/1/2017
NE,2018,1,252.69,254.23,1/1/2018
NE,2018,2,259.07,256.11,4/1/2018
NE,2018,3,263.47,259.96,7/1/2018
NE,2018,4,262.47,263.61,10/1/2018
NE,2019,1,263.65,265.34,1/1/2019
NE,2019,2,273.33,270,4/1/2019
NE,2019,3,277.83,274.21,7/1/2019
NE,2019,4,273.11,274.38,10/1/2019
NE,2020,1,280.34,282.23,1/1/2020
NE,2020,2,288.57,284.74,4/1/2020
NE,2020,3,298.44,294.62,7/1/2020
NE,2020,4,304.67,306.37,10/1/2020
NE,2021,1,314.29,316.43,1/1/2021
NE,2021,2,333.2,328.26,4/1/2021
NE,2021,3,344.84,340.65,7/1/2021
NE,2021,4,348.56,350.89,10/1/2021
NE,2022,1,360.45,362.84,1/1/2022
NE,2022,2,379.33,373.06,4/1/2022
NE,2022,3,379.65,375.34,7/1/2022
NE,2022,4,380.31,383.36,10/1/2022
NE,2023,1,384.66,386.98,1/1/2023
NE,2023,2,399.77,392.56,4/1/2023
NE,2023,3,406.68,402.52,7/1/2023
NE,2023,4,398.46,401.94,10/1/2023
NE,2024,1,411.13,413.42,1/1/2024
NE,2024,2,426.15,418.14,4/1/2024
NE,2024,3,422.7,418.58,7/1/2024
NH,1991,1,100,100,1/1/1991
NH,1991,2,98.32,98.54,4/1/1991
NH,1991,3,97.25,97.27,7/1/1991
NH,1991,4,95.25,95.42,10/1/1991
NH,1992,1,95.54,95.58,1/1/1992
NH,1992,2,93.86,94.07,4/1/1992
NH,1992,3,92.75,92.71,7/1/1992
NH,1992,4,93.41,93.56,10/1/1992
NH,1993,1,91.14,91.26,1/1/1993
NH,1993,2,92,92.22,4/1/1993
NH,1993,3,92.52,92.37,7/1/1993
NH,1993,4,92.8,92.93,10/1/1993
NH,1994,1,94.08,94.41,1/1/1994
NH,1994,2,93.06,93.21,4/1/1994
NH,1994,3,93.43,93.13,7/1/1994
NH,1994,4,93.71,93.91,10/1/1994
NH,1995,1,91.97,92.44,1/1/1995
NH,1995,2,94.58,94.67,4/1/1995
NH,1995,3,96.2,95.74,7/1/1995
NH,1995,4,95.58,95.82,10/1/1995
NH,1996,1,95.81,96.53,1/1/1996
NH,1996,2,96.65,96.59,4/1/1996
NH,1996,3,99.4,98.81,7/1/1996
NH,1996,4,97.95,98.31,10/1/1996
NH,1997,1,98.99,99.85,1/1/1997
NH,1997,2,101.92,101.73,4/1/1997
NH,1997,3,102.93,102.24,7/1/1997
NH,1997,4,103.65,104.07,10/1/1997
NH,1998,1,105,106.09,1/1/1998
NH,1998,2,108.79,108.43,4/1/1998
NH,1998,3,111.89,111.13,7/1/1998
NH,1998,4,113.25,113.71,10/1/1998
NH,1999,1,114.69,115.98,1/1/1999
NH,1999,2,120.65,120.21,4/1/1999
NH,1999,3,122.87,122,7/1/1999
NH,1999,4,124.85,125.3,10/1/1999
NH,2000,1,129.02,130.63,1/1/2000
NH,2000,2,135.05,134.52,4/1/2000
NH,2000,3,139.95,138.92,7/1/2000
NH,2000,4,145.55,146.02,10/1/2000
NH,2001,1,147.45,149.35,1/1/2001
NH,2001,2,154.85,154.26,4/1/2001
NH,2001,3,161.14,159.93,7/1/2001
NH,2001,4,163.13,163.63,10/1/2001
NH,2002,1,164.86,166.96,1/1/2002
NH,2002,2,174.07,173.42,4/1/2002
NH,2002,3,181.76,180.43,7/1/2002
NH,2002,4,183.96,184.55,10/1/2002
NH,2003,1,186.98,189.28,1/1/2003
NH,2003,2,194.55,193.79,4/1/2003
NH,2003,3,199,197.64,7/1/2003
NH,2003,4,202.94,203.73,10/1/2003
NH,2004,1,206.71,209.09,1/1/2004
NH,2004,2,214.13,213.1,4/1/2004
NH,2004,3,217.17,215.86,7/1/2004
NH,2004,4,222.34,223.48,10/1/2004
NH,2005,1,225.83,228.19,1/1/2005
NH,2005,2,232.58,231.19,4/1/2005
NH,2005,3,237.03,235.83,7/1/2005
NH,2005,4,235.95,237.44,10/1/2005
NH,2006,1,234.78,237.01,1/1/2006
NH,2006,2,237.51,235.86,4/1/2006
NH,2006,3,234.33,233.38,7/1/2006
NH,2006,4,227.79,229.21,10/1/2006
NH,2007,1,228.96,231.21,1/1/2007
NH,2007,2,232.1,230.36,4/1/2007
NH,2007,3,227.23,226.36,7/1/2007
NH,2007,4,219.79,220.94,10/1/2007
NH,2008,1,215.35,217.81,1/1/2008
NH,2008,2,215.17,213.55,4/1/2008
NH,2008,3,210.25,209.39,7/1/2008
NH,2008,4,202.75,203.35,10/1/2008
NH,2009,1,205.17,208.11,1/1/2009
NH,2009,2,205.15,203.65,4/1/2009
NH,2009,3,199.18,198.12,7/1/2009
NH,2009,4,199.62,199.82,10/1/2009
NH,2010,1,192.08,195.45,1/1/2010
NH,2010,2,196.6,195.15,4/1/2010
NH,2010,3,198.27,196.96,7/1/2010
NH,2010,4,193.49,193.48,10/1/2010
NH,2011,1,184.1,187.77,1/1/2011
NH,2011,2,187.58,186.21,4/1/2011
NH,2011,3,188.19,186.54,7/1/2011
NH,2011,4,188.97,189.21,10/1/2011
NH,2012,1,181.53,185.24,1/1/2012
NH,2012,2,187.25,185.83,4/1/2012
NH,2012,3,187.93,185.96,7/1/2012
NH,2012,4,187.07,187.8,10/1/2012
NH,2013,1,185.88,189.49,1/1/2013
NH,2013,2,195.61,194.01,4/1/2013
NH,2013,3,196.43,194.17,7/1/2013
NH,2013,4,193.06,194.49,10/1/2013
NH,2014,1,195.2,198.53,1/1/2014
NH,2014,2,199.73,197.93,4/1/2014
NH,2014,3,203.8,201.55,7/1/2014
NH,2014,4,198.97,200.91,10/1/2014
NH,2015,1,204.02,207.01,1/1/2015
NH,2015,2,209.53,207.61,4/1/2015
NH,2015,3,212.99,210.83,7/1/2015
NH,2015,4,209.87,212.11,10/1/2015
NH,2016,1,209.98,212.72,1/1/2016
NH,2016,2,219.84,217.79,4/1/2016
NH,2016,3,220.76,218.83,7/1/2016
NH,2016,4,219.35,221.55,10/1/2016
NH,2017,1,227.35,230.21,1/1/2017
NH,2017,2,232.02,229.79,4/1/2017
NH,2017,3,235.08,233.42,7/1/2017
NH,2017,4,235.96,238.04,10/1/2017
NH,2018,1,237.55,240.53,1/1/2018
NH,2018,2,245.19,242.69,4/1/2018
NH,2018,3,248.18,246.77,7/1/2018
NH,2018,4,249.54,251.66,10/1/2018
NH,2019,1,250.2,253.19,1/1/2019
NH,2019,2,261.19,258.38,4/1/2019
NH,2019,3,262.99,261.77,7/1/2019
NH,2019,4,263.13,265.47,10/1/2019
NH,2020,1,268.96,272.03,1/1/2020
NH,2020,2,276.44,273.22,4/1/2020
NH,2020,3,289.92,288.69,7/1/2020
NH,2020,4,300.94,304.09,10/1/2020
NH,2021,1,313.32,316.63,1/1/2021
NH,2021,2,336.97,332.66,4/1/2021
NH,2021,3,349.92,348.56,7/1/2021
NH,2021,4,356.08,360.38,10/1/2021
NH,2022,1,376.8,380.5,1/1/2022
NH,2022,2,393.43,388.06,4/1/2022
NH,2022,3,390.74,389.12,7/1/2022
NH,2022,4,390.51,395.98,10/1/2022
NH,2023,1,399.41,402.92,1/1/2023
NH,2023,2,422.52,416.59,4/1/2023
NH,2023,3,429.31,427.49,7/1/2023
NH,2023,4,426.91,433.26,10/1/2023
NH,2024,1,438.66,442.4,1/1/2024
NH,2024,2,455.29,448.83,4/1/2024
NH,2024,3,460.29,458.16,7/1/2024
NJ,1991,1,100,100,1/1/1991
NJ,1991,2,98.94,99.23,4/1/1991
NJ,1991,3,99.04,98.96,7/1/1991
NJ,1991,4,99.49,99.66,10/1/1991
NJ,1992,1,101.02,101.11,1/1/1992
NJ,1992,2,100.11,100.38,4/1/1992
NJ,1992,3,100.64,100.45,7/1/1992
NJ,1992,4,101.2,101.41,10/1/1992
NJ,1993,1,100.14,100.37,1/1/1993
NJ,1993,2,100.93,101.16,4/1/1993
NJ,1993,3,101.56,101.18,7/1/1993
NJ,1993,4,101.54,101.86,10/1/1993
NJ,1994,1,101.88,102.26,1/1/1994
NJ,1994,2,101.71,101.89,4/1/1994
NJ,1994,3,102.67,102.07,7/1/1994
NJ,1994,4,101.01,101.45,10/1/1994
NJ,1995,1,100.85,101.39,1/1/1995
NJ,1995,2,101.32,101.35,4/1/1995
NJ,1995,3,102.45,101.76,7/1/1995
NJ,1995,4,101.08,101.61,10/1/1995
NJ,1996,1,101.27,101.94,1/1/1996
NJ,1996,2,102.79,102.69,4/1/1996
NJ,1996,3,103.09,102.37,7/1/1996
NJ,1996,4,102.01,102.57,10/1/1996
NJ,1997,1,101.79,102.57,1/1/1997
NJ,1997,2,103.63,103.43,4/1/1997
NJ,1997,3,104.33,103.58,7/1/1997
NJ,1997,4,104.49,105.11,10/1/1997
NJ,1998,1,105.84,106.68,1/1/1998
NJ,1998,2,108,107.79,4/1/1998
NJ,1998,3,110.08,109.22,7/1/1998
NJ,1998,4,109.69,110.34,10/1/1998
NJ,1999,1,111.19,112.12,1/1/1999
NJ,1999,2,114.9,114.72,4/1/1999
NJ,1999,3,118.34,117.33,7/1/1999
NJ,1999,4,118.85,119.52,10/1/1999
NJ,2000,1,121.62,122.72,1/1/2000
NJ,2000,2,125.81,125.63,4/1/2000
NJ,2000,3,129.66,128.55,7/1/2000
NJ,2000,4,132.11,132.7,10/1/2000
NJ,2001,1,135.15,136.54,1/1/2001
NJ,2001,2,139.74,139.55,4/1/2001
NJ,2001,3,145.83,144.57,7/1/2001
NJ,2001,4,148.17,148.66,10/1/2001
NJ,2002,1,151.44,153.18,1/1/2002
NJ,2002,2,159.63,159.34,4/1/2002
NJ,2002,3,167.05,165.68,7/1/2002
NJ,2002,4,171.46,171.9,10/1/2002
NJ,2003,1,173.87,175.97,1/1/2003
NJ,2003,2,182.89,182.48,4/1/2003
NJ,2003,3,189.33,187.87,7/1/2003
NJ,2003,4,193.84,194.35,10/1/2003
NJ,2004,1,198.63,201,1/1/2004
NJ,2004,2,208.54,207.91,4/1/2004
NJ,2004,3,216.73,215.23,7/1/2004
NJ,2004,4,222.39,223.1,10/1/2004
NJ,2005,1,227.98,230.48,1/1/2005
NJ,2005,2,238.98,238.12,4/1/2005
NJ,2005,3,248.11,246.62,7/1/2005
NJ,2005,4,251.3,252.28,10/1/2005
NJ,2006,1,253.09,255.59,1/1/2006
NJ,2006,2,258.56,257.51,4/1/2006
